id,title,year,price_eur
13499383840424619284,Fair Stood the Wind for France,2019,28.0
17499297371302002151,Frequent Hearses,1905,64.17
11699721955400280790,The Heart Is Deceitful Above All Things,2010,39.58
12027382770204191649,Behold the Man,1991,36.04
12274429807041554110,"Look Homeward, Angel",2022,50.83
9957702200523650227,Tiger! Tiger!,1993,39.38
10817243338476968356,Jacob Have I Loved,2008,11.25
16857823844081124780,East of Eden,2021,50.0
10150278559835530628,The Torment of Others,1996,41.88
10474056231914586224,The Torment of Others,2024,21.04
10650240705401643722,To Your Scattered Bodies Go,2006,65.0
16670449419948869216,No Longer at Ease,2005,72.92
15003444231924098496,The Sun Also Rises,1992,81.88
17499569997255128964,A Darkling Plain,2004,49.5
11490519062899835479,Infinite Jest,1996,25.0
16620885291246456082,The Golden Apples of the Sun,2013,15.21
12851381608313924216,Recalled to Life,1998,12.49
10272610414917878309,Some Buried Caesar,2021,70.83
10807212929517585234,"Absalom, Absalom!",2014,35.42
12562123979362230934,Nine Coaches Waiting,1996,57.29
10462676950198711144,That Good Night,2026,65.42
17880449192586522587,"Ah, Wilderness!",2006,71.66
16266192220738040103,The Moving Toyshop,2000,45.42
14216305105262194344,Vile Bodies,2025,9.17
12972760936703703287,La Promise du voyeur,1988,19.58
15481315526924720325,The Lathe of Heaven,2006,55.0
10821803505392371333,"Ah, Wilderness!",2024,9.17
11660120477449388295,Noli Me Tangere,2005,81.04
11415769555776370716,Carrion Comfort,1992,19.75
16746921407937690807,Beneath the Bleeding,2007,47.92
16133240087396220538,The Last Temptation,2007,10.42
17647495081722114809,Le Couloir de tous les mépris,2023,58.75
16213588708123408403,Noli Me Tangere,2016,48.33
11416787120218264275,Of Mice and Men,2019,37.25
14804693795320526673,Specimen Days,1995,56.5
14787827960424716588,Time To Murder And Create,2019,22.92
10160349435254221006,All the King's Men,1988,77.71
16164968545044417095,Eyeless in Gaza,2016,39.79
10797591791308264887,Moab Is My Washpot,1938,55.21
16241130834562563178,Some Buried Caesar,1991,20.0
14011644385339512624,Behold the Man,2016,35.21
11634724213291408137,Bury My Heart at Wounded Knee,2019,76.46
13481475629090386164,By Grand Central Station I Sat Down and Wept,1987,8.33
16876516835624711374,Everything is Illuminated,2026,41.88
13977945277094247291,As I Lay Dying,1994,77.08
13823515169444575882,The Heart Is a Lonely Hunter,2006,69.58
16675162548673415207,In a Dry Season,2013,9.79
12517574931616584831,The Proper Study,1994,7.49
11852774166602112251,The Line of Beauty,2005,58.75
12796882585155093591,The Glory and the Dream,2013,48.33
12510010180500996734,A Farewell to Arms,2018,10.5
11700614443164491211,Der Spaziergang,1955,17.92
18262823193710382630,Le Couloir de tous les mépris,2000,15.42
12096278357262747938,Many Waters,1990,78.5
10988619067988513700,The Monkey's Raincoat,1989,55.83
12056133424175768703,The Daffodil Sky,1999,71.5
9440139018625879272,Brandy of the Damned,1992,27.29
10769548943504638016,This Side of Paradise,2003,67.08
12102095980341959939,What's Become of Waring,2019,72.5
13243231089507966037,Things Fall Apart,1994,28.33
14010111097276312540,This Lime Tree Bower,2013,14.17
9346433509667359902,When the Green Woods Laugh,2015,25.62
10570532197315595509,Jesting Pilate,2024,21.5
10005875346867479280,Vile Bodies,2025,19.25
10259232239360456872,"Such, Such Were the Joys",2001,67.5
14954069158636674964,Eyeless in Gaza,1987,81.25
10467734756086343570,A Swiftly Tilting Planet,2016,10.0
11676325897936689170,Le Couloir de tous les mépris,2020,81.67
17283812650642962674,La Soumission comme passion,2024,82.5
14843772410304295183,Ego Dominus Tuus,2016,17.0
13955547358435040690,The Lathe of Heaven,2026,27.99
13916689814578454081,Recalled to Life,2018,23.12
14666534714410889495,Great Work of Time,2003,27.0
13626641301634281136,"Ah, Wilderness!",1995,78.5
16193137753537626409,An Instant In The Wind,1999,49.5
9771919782885091089,Now Sleeps the Crimson Petal,1938,20.99
13753047554952961693,La progéniture du mal,2017,77.08
15415786736156787826,Now Sleeps the Crimson Petal,1994,63.75
14450251320822544758,That Hideous Strength,2001,22.25
10835529187228449798,Terrible Swift Sword,1997,70.42
16453200688698894168,La Promise du voyeur,2009,10.42
18190260768699511044,Eyeless in Gaza,1991,27.5
14670491129818441440,The Curious Incident of the Dog in the Night-Time,1938,61.75
13330417302166686681,Pale Kings and Princes,1992,71.5
10082554263788682271,No Longer at Ease,2021,60.0
16517731000048000487,What's Become of Waring,1994,26.25
16778346264431753188,The Sun Also Rises,1994,79.17
16551300716985139609,That Hideous Strength,2011,72.0
12046746762981629422,From Here to Eternity,1958,41.0
14768241684028332295,Blood's a Rover,2014,74.79
12520492045161216691,A Confederacy of Dunces,2022,26.99
11191221726822780381,Brandy of the Damned,2024,75.62
15962004823575310057,Tirra Lirra by the River,1994,16.25
14948594164112460933,A Glass of Blessings,2011,15.0
10759162169621052591,To Your Scattered Bodies Go,1986,17.5
13048241359649412160,Quo Vadis,2016,48.33
11426411503212612673,The Grapes of Wrath,1999,64.0
9232465766384456217,Vanity Fair,1998,38.5
10748577494326204438,Der Richter und sein Henker,2005,17.0
14924524498479771769,Rosemary Sutcliff,2005,52.5
12603491798158662372,Great Work of Time,2026,34.5
9822806671382067587,"Look Homeward, Angel",1988,14.0
10994369283522579869,L'Odeur du sanglier,1958,39.38
12057321566036323017,What's Become of Waring,1905,28.12
12985800910731719045,Butter In a Lordly Dish,2024,42.25
10120758219433197365,Look to Windward,2006,7.29
11973408640576096403,The House of Mirth,1988,62.5
13741682711193989388,Unweaving the Rainbow,2021,50.42
18070489300715616803,The Man Within,2022,26.25
16103969400200936357,The Stars' Tennis Balls,2016,19.58
9673635060257466426,The Other Side of Silence,2024,66.66
16159311102440523985,As I Lay Dying,2017,9.17
16279974542056637162,Franziska Linkerhand,2004,36.25
15207898480234827599,"The World, the Flesh and the Devil",2003,47.5
17825684229262598579,No Country for Old Men,1994,16.88
11061235476460664486,Dulce et Decorum Est,2026,69.58
10544817948551391800,The Way Through the Woods,1994,12.08
18440700238131825482,The Sun Also Rises,2011,76.5
9750518476044276158,La progéniture du mal,1992,16.99
10243866839420852823,Paths of Glory,2020,6.46
17767168406439595688,Das Boot,1989,65.62
17603776341453809617,For Whom the Bell Tolls,2004,36.04
11456619981526328063,Le Couloir de tous les mépris,2020,23.96
12653586925448943851,Ring of Bright Water,1988,40.99
11764075890553223851,If I Forget Thee Jerusalem,1998,51.67
12502743464690329108,No Longer at Ease,1904,44.0
16089540100386679319,All Passion Spent,1995,67.29
11455765477338461413,The Lathe of Heaven,1883,39.16
10597243705317926087,A Scanner Darkly,1938,32.75
18035615895599185699,This Lime Tree Bower,2000,56.25
9450297694436413428,Far From the Madding Crowd,1993,71.67
9423284048943219445,The Needle's Eye,1886,69.99
10873579028256845284,Billiard um halbzehn,1998,47.5
16695883753626998336,Pale Kings and Princes,1987,58.75
11654567151202091617,Waiting for the Barbarians,1986,31.25
17745612437194062998,A Time to Kill,2023,25.82
17208753241792449748,A Farewell to Arms,2004,77.49
9274992095609861044,The Wind's Twelve Quarters,2007,24.58
11178186557709961366,Taming a Sea Horse,2021,64.58
12607989336330100660,Recalled to Life,1995,82.92
17301262817947183906,Lerne lachen ohne zu weinen,2016,59.25
9661883433882492927,A Farewell to Arms,2022,22.08
11827609268338067592,The Millstone,2012,7.92
16088712528675735872,Mr Standfast,2018,61.25
15264648303860327004,Things Fall Apart,2004,5.42
14177069265500001261,Ego Dominus Tuus,1988,69.58
16609775727010928756,Pale Kings and Princes,2015,73.75
14037449654827564387,To Say Nothing of the Dog,2021,12.29
9890912209844707669,Dulce et Decorum Est,1994,55.62
13108337593964565660,Things Fall Apart,2001,67.0
14559205731466830930,The Glory and the Dream,2020,12.08
15289256125672087859,Everything is Illuminated,1996,25.42
12252694140546258709,Recalled to Life,2013,21.66
10087041671735797875,La Soumission comme passion,2006,34.17
13838621711918191311,Time To Murder And Create,2001,63.99
12273609743410275087,All Passion Spent,2005,16.67
18364320326929514466,The Grapes of Wrath,2013,61.25
18184738181500798202,Pale Kings and Princes,2011,34.58
13824697313077143977,In Death Ground,2001,31.25
10231301379449761449,Antic Hay,2015,10.25
12364251422658005177,Beyond the Mexique Bay,2006,78.75
17150346033648572951,Die Marquise von O...,1986,78.75
11325458142372420927,The Golden Bowl,2025,55.82
10033311873360683549,Death Be Not Proud,2016,46.25
15488224606023672695,For a Breath I Tarry,2024,72.29
14910410542213949515,Tender Is the Night,1992,9.79
15107082484633294695,An Instant In The Wind,2003,29.0
10240060284119361365,Time of our Darkness,2014,49.38
13545770192981604914,From Here to Eternity,1999,28.0
11972764450800676455,Nectar in a Sieve,1992,50.21
10160552889638378345,A Scanner Darkly,2020,35.83
17593058811599478023,The Needle's Eye,1993,36.75
15546058447026862175,Time To Murder And Create,2016,42.71
17817334381161094757,L'Odyssée invisible,2015,72.5
9813347505329167260,Carrion Comfort,1998,40.42
16997464301563703958,"Alone on a Wide, Wide Sea",2017,58.33
14006131328366567686,Beyond the Mexique Bay,1905,75.83
13816601593622019281,What's Become of Waring,2020,49.17
11375535659325347724,The Golden Bowl,1994,34.38
12728849416027526819,Terrible Swift Sword,1989,79.99
12224807969456593305,The Parliament of Man,1994,71.46
14410567962429470136,The Parliament of Man,2002,68.12
13879155974831494849,All the King's Men,2009,62.5
10473941624494296033,By Grand Central Station I Sat Down and Wept,2017,51.25
11356131655503927198,Tirra Lirra by the River,2018,70.0
17794453820292652290,Beneath the Bleeding,1994,26.04
13555096643581015013,Wildfire at Midnight,2003,47.5
12617377842055353699,The Yellow Meads of Asphodel,2000,31.0
11821397211714861037,The Millstone,2006,7.08
14855241335386810932,The Moving Toyshop,1988,79.99
10986956095682963641,Waiting for the Barbarians,2024,27.08
11898261919512999503,L'Odyssée invisible,1904,35.21
16196547076114242463,Pale Kings and Princes,1987,23.32
9771042972851711253,Everything is Illuminated,2000,57.08
17895494452979123599,Bury My Heart at Wounded Knee,1986,47.5
10764891344323406287,As I Lay Dying,2021,75.42
15286646452247313123,A Passage to India,1988,40.0
9908355528943023896,La Soumission comme passion,1999,73.54
10761930598507194938,La Promise du voyeur,2022,15.75
12260175516439597407,No Country for Old Men,1998,35.75
12754082626599975263,"Such, Such Were the Joys",2008,51.25
12091957329042558817,The Golden Bowl,2025,81.66
17303003651069057040,The Stars' Tennis Balls,1993,41.88
13224623440448892531,Of Mice and Men,2017,34.17
16574223441705975639,"Ah, Wilderness!",1995,12.08
11845418573229521554,The Moving Finger,2003,80.21
17178926940600739712,L'Odeur du sanglier,2004,67.25
12768271083972220160,The Wind's Twelve Quarters,2003,61.25
14184784489883999111,Vile Bodies,1955,75.25
13877875872022476092,A Scanner Darkly,2021,78.75
9295030433616984174,The Heart Is a Lonely Hunter,2004,7.92
10746114088526317353,Some Buried Caesar,2005,13.75
10066057746886687744,The Moon by Night,1992,73.12
17812832893964349351,The Doors of Perception,2002,43.0
18331133982786503116,Number the Stars,1994,52.75
16768328121001920962,Things Fall Apart,1990,54.17
14730631682100179787,The Man Within,2020,12.5
12370640266237429224,Le Désir des femmes fortes,2018,63.75
12764979448223669861,Beneath the Bleeding,1991,44.16
9787640801032004738,In a Dry Season,1986,32.71
17336336181930013419,Down to a Sunless Sea,2003,64.58
10735215821884930516,The Last Temptation,1988,63.12
9836458843713776577,The House of Mirth,1986,63.5
11742544616169253674,The Grapes of Wrath,1990,5.42
10845136158831149324,Carrion Comfort,2004,12.25
14678929456826601248,A Monstrous Regiment of Women,1996,12.08
18415671239661368199,An Acceptable Time,1987,19.79
12966178288245269391,I Know Why the Caged Bird Sings,2026,49.5
12175575945353686657,Carrion Comfort,2018,73.75
14956080568761611630,A Handful of Dust,2017,53.33
13510565007090000589,In Death Ground,1988,24.38
11884529242035281555,Frequent Hearses,1990,6.25
12676820252183568759,The Other Side of Silence,1998,75.83
17542511150120892496,The Curious Incident of the Dog in the Night-Time,2016,14.5
9716643008110118618,La Promise du voyeur,1990,65.0
9866715321393040312,La Peau des savants,2005,43.0
16029893819290546971,Little Hands Clapping,2007,64.5
13825452971637120198,Rosemary Sutcliff,1999,74.16
12285213748344164424,"Such, Such Were the Joys",1990,16.67
13045309787139545269,Down to a Sunless Sea,2001,72.92
12465183624952092888,Nine Coaches Waiting,2005,56.67
13203972530644499506,Postern of Fate,2009,17.5
12618141208070037407,Now Sleeps the Crimson Petal,2000,69.17
15056315378136631411,Death Be Not Proud,2006,31.5
17696526637185484211,A Time to Kill,1991,25.42
13768188410750752610,Precious Bane,2009,82.29
13959348918491411633,Gone with the Wind,2001,9.99
16464051040396427786,Mr Standfast,2000,31.5
17086882570503609379,Specimen Days,2005,15.0
9268121257990123252,Jesting Pilate,1988,45.0
11874065639261304612,Behold the Man,2013,52.5
14497169468466310523,Tiger! Tiger!,2025,74.58
9842012930583098616,From Here to Eternity,2026,6.5
15244992249092118181,A Monstrous Regiment of Women,2015,78.96
13100666270789540605,Beneath the Bleeding,2008,18.5
14331138670014618300,Dying of the Light,2012,36.46
16518878874742205076,I Know Why the Caged Bird Sings,2026,51.88
10884198494886528339,Ego Dominus Tuus,2010,35.21
11145589005128320368,Das Schiff Esperanza,1990,76.0
9556151496386325603,Till Eulenspiegel,1986,24.16
11443618763975949572,To a God Unknown,1993,81.88
9916497898190328424,Antic Hay,2012,76.25
9394307233921239173,Sleep the Brave,1993,5.83
17430366109345113283,Ego Dominus Tuus,1883,69.0
18162117497475524476,La progéniture du mal,2014,78.0
18167918018357953571,Time To Murder And Create,2026,7.5
10925286824320398635,Eyeless in Gaza,1987,41.66
11402631709127692764,Clouds of Witness,1987,64.99
11199479088249652522,Time To Murder And Create,2026,38.12
10005213353729260019,The Man Within,2018,46.25
9595283192904055873,Carrion Comfort,2006,49.58
14799306334723142928,A Swiftly Tilting Planet,2015,72.49
10601429987453945448,Eyeless in Gaza,2007,43.5
14866673204631181513,A Many-Splendoured Thing,1994,68.25
10941391135642879233,Tirra Lirra by the River,2018,30.42
14244577000705349688,"Alone on a Wide, Wide Sea",2007,64.25
18059098120487893867,Butter In a Lordly Dish,2021,35.0
13363003942146358289,O Pioneers!,2019,3.75
15309622004432038455,Of Human Bondage,2009,54.99
12097754127010376774,Antic Hay,2023,7.5
14050723251024842446,A Glass of Blessings,1992,17.5
18325630439355568361,Die Marquise von O...,2005,29.99
12875098053630696492,Waiting for the Barbarians,1987,37.5
14178571458545179870,The Other Side of Silence,1988,27.75
18372588284779256213,A Swiftly Tilting Planet,2021,68.33
10475199852433233428,Fair Stood the Wind for France,2017,46.25
9767397536872249862,A Monstrous Regiment of Women,1994,12.92
15382413218465026284,The Monkey's Raincoat,2005,33.54
15568969075967631424,Let Us Now Praise Famous Men,2008,30.0
17651318356273883011,La progéniture du mal,1987,80.0
11062802720847905455,As I Lay Dying,1998,54.79
16438114627921123190,What's Become of Waring,2023,35.42
18137554932114727810,Many Waters,2012,53.12
17024647873395158201,Endless Night,2000,55.21
12588176117756457118,It's a Battlefield,2011,38.96
16217290394505341893,I Know Why the Caged Bird Sings,2013,27.49
18038832094446779829,Butter In a Lordly Dish,1995,58.33
17528070967785088795,The Wives of Bath,1955,6.67
13453463336979443875,Little Hands Clapping,1997,76.0
13396591693776088093,Let Us Now Praise Famous Men,2022,30.83
17954601462266842083,O Jerusalem!,1993,47.5
16999587357548888815,Great Work of Time,1990,3.33
15071165810149792354,No Longer at Ease,2010,6.99
16683379086808373018,Ego Dominus Tuus,2001,34.75
11608877364641258161,If I Forget Thee Jerusalem,2007,74.17
14242102931452811780,Let Us Now Praise Famous Men,2004,72.49
10502255654684286124,Tirra Lirra by the River,1987,53.75
15809990291853966716,La Peau des savants,2023,9.99
15933030183841718904,Recalled to Life,2019,25.82
14671603471956180370,This Side of Paradise,2008,47.5
15687763609508210106,Carrion Comfort,2018,39.79
14659223203277134448,"Look Homeward, Angel",2007,77.08
10283983712465675895,The Other Side of Silence,2019,25.0
10029908051393216068,Everything is Illuminated,2002,45.42
10569303338700299322,Specimen Days,2016,25.83
12555653934557597964,La Discipline des orphelins,2016,41.67
16361615042139799586,The Soldier's Art,2005,66.75
10513193739915287956,Unweaving the Rainbow,1990,68.75
17453052483019632090,The Soldier's Art,2006,32.08
14161486395302255376,The Line of Beauty,2002,50.83
13860680526652598371,Blood's a Rover,1997,65.5
13981678251073718326,A Many-Splendoured Thing,1989,5.25
14962034389284690779,Noli Me Tangere,1886,15.42
9532471896693906231,The House of Mirth,2014,55.5
14643832680299470006,The Way of All Flesh,2000,44.16
14590508437997639344,The Way Through the Woods,2025,74.58
9271384075479500513,"Absalom, Absalom!",1994,16.66
17692319473078955017,Some Buried Caesar,1988,48.75
15174814648211000331,The Heart Is Deceitful Above All Things,2010,7.29
16423396687393801995,The Little Foxes,1993,53.33
15862427287722261273,Der Tod in Venedig und andere Erzählungen,1995,21.99
13242233243674239202,The Wings of the Dove,2004,54.75
17830557323442524106,La Soumission comme passion,2006,57.5
11362200873744555363,Infinite Jest,2015,25.0
11062490933740656323,Butter In a Lordly Dish,1991,15.42
14558116838714141229,Recalled to Life,2018,32.71
14815335682910733458,Specimen Days,1997,6.75
9852189205499843264,The Curious Incident of the Dog in the Night-Time,2017,64.75
11231235267061238818,The Wind's Twelve Quarters,2000,82.08
11556170017361602696,To Sail Beyond the Sunset,2017,55.0
12982147294439537876,The Wind's Twelve Quarters,1993,72.5
17198608652925468319,Die zärtlichen Schwestern,2021,64.5
10469714391554328389,I Know Why the Caged Bird Sings,2008,81.46
11888475081917057022,Pale Kings and Princes,1904,31.88
11406228646841664153,The Green Bay Tree,2004,53.33
10003170991562212036,Blue Remembered Earth,2012,52.71
10041757455506034745,A Many-Splendoured Thing,2024,63.5
15889279426719653040,"Those Barren Leaves, Thrones, Dominations",1998,40.83
15893933423681758257,Cover Her Face,2000,45.25
10661156124324699306,Jesting Pilate,2012,14.17
16441997912619033261,The Monkey's Raincoat,1988,34.25
15640762896754444622,The Heart Is a Lonely Hunter,2008,68.99
15252434369937906094,By Grand Central Station I Sat Down and Wept,1996,50.0
14761915607314088486,All the King's Men,1996,62.29
18415114064601646380,I Sing the Body Electric,1996,82.5
12067503558564782719,Blood's a Rover,2000,65.83
9754821576213793871,The Lathe of Heaven,2006,49.0
11006857373862566481,The Widening Gyre,2003,24.99
11226689528111151669,La progéniture du mal,2022,26.99
14705274064869951146,The Lathe of Heaven,2009,7.71
11423700152489199237,Consider the Lilies,2007,3.33
16662296851824145066,Lenz,1992,77.71
12366426901985263760,Frequent Hearses,1996,6.75
9594081164110050403,The Proper Study,2011,3.33
16002276839931543662,The Violent Bear It Away,2018,31.25
14926575351673018871,Dance Dance Dance,1997,11.25
17049366400239803390,"Alone on a Wide, Wide Sea",2010,46.46
11946164994913391266,The Yellow Meads of Asphodel,2022,23.0
15042128747694589707,Number the Stars,1995,8.12
15097793310188128688,Waiting for the Barbarians,2025,27.08
14284664460630571076,Jesting Pilate,1996,9.58
13298766251231285107,Postern of Fate,1996,40.25
16175787134007903751,Precious Bane,1883,53.99
16418487495354160165,The Man Within,2021,13.96
17182569769694201820,A Passage to India,2009,37.0
11308912939241603834,Blue Remembered Earth,1999,53.33
11724064671612339136,The Widening Gyre,2000,26.88
12311487002808055191,The Curious Incident of the Dog in the Night-Time,1986,72.08
11021622545297311020,The Mermaids Singing,2017,28.33
11530985992623142972,L'Odyssée invisible,2017,40.0
16991068271579860602,Emilia Galotti,2008,8.33
17262082179798868301,Great Work of Time,2021,9.16
16870442802554433746,"Ah, Wilderness!",2019,46.75
11831346360181075405,Many Waters,1990,32.5
10323431103327912009,In a Glass Darkly,1998,37.92
10664185680397448728,Le Couloir de tous les mépris,2006,17.5
13625150489173319534,The Green Bay Tree,1992,17.5
9624879983354945094,Gone with the Wind,2025,44.75
16398911467679760281,Le Siècle de la rue voisine,2011,43.54
12475854845916410288,A Time of Gifts,2012,75.83
12896311337958992682,Dance Dance Dance,2026,5.42
13819797617720740950,Blood's a Rover,2010,48.5
16043877562361561478,The Needle's Eye,2020,71.25
10888183765934840835,A Time to Kill,2023,61.25
13151608213247519613,The Daffodil Sky,2024,57.29
11454486519283966238,The Needle's Eye,1986,52.5
17796313356396562926,Dying of the Light,2020,6.46
13238948590482194365,Oh! To be in England,1999,31.0
11670265444693134780,The Doors of Perception,1988,8.33
10688772487574646275,The Painted Veil,2006,68.0
13455413157361965060,The Widening Gyre,2013,19.17
10595207016218063647,The Wives of Bath,1993,41.67
17036670245018886747,Paths of Glory,2002,35.0
9720366163085989994,Helden wie wir,1994,43.33
13420124347279781857,No Country for Old Men,2017,20.0
10831527649710173725,Recalled to Life,1992,72.92
13245280883439876557,Terrible Swift Sword,1991,82.92
12310397071265940768,The Glory and the Dream,1995,25.0
9699678260909087988,Terrible Swift Sword,1992,45.25
12268871469973282439,Arms and the Man,1989,73.25
15413953959640450635,"Look Homeward, Angel",1988,21.5
15503921752399779515,Of Human Bondage,2022,53.33
13645870535232994707,Now Sleeps the Crimson Petal,2002,10.42
18143925595360041011,I Know Why the Caged Bird Sings,2024,46.67
16660318637625628912,Of Mice and Men,2008,44.99
14599231454835747398,Jesting Pilate,2022,58.5
17080592646559109772,That Hideous Strength,2011,53.75
14886791378256281508,Der Vulkan,2009,50.0
17573009133495789671,Specimen Days,2004,16.66
12433424910878788441,The Last Enemy,2008,13.54
13263345709575445758,The Other Side of Silence,2004,76.5
12589907807300541307,La Peau des savants,1986,51.46
18367369570771176510,"If Not Now, When?",1886,70.83
15397134501797968287,A Scanner Darkly,2024,70.83
9285077911360832078,To Sail Beyond the Sunset,2002,32.08
14872506272511531681,Antic Hay,2011,16.0
18121820566970414328,The Heart Is Deceitful Above All Things,1886,68.0
10058698023196596398,An Acceptable Time,2010,14.58
12006913484214854391,Noli Me Tangere,1995,35.42
16896731407370718021,Dying of the Light,1991,27.5
9413778186822501958,The Parliament of Man,2020,72.0
11288376153612035460,By Grand Central Station I Sat Down and Wept,2021,69.17
13822674209179702942,To a God Unknown,1991,52.92
17820224051005605275,Heidi,1989,76.0
10189541124398774087,A Summer Bird-Cage,1871,32.92
11804587542150098853,Postern of Fate,2007,26.25
16967356285782216252,The Wealth of Nations,2003,50.0
11478637159221437083,Eyeless in Gaza,1999,8.54
15312956068351954709,Cabbages and Kings,2005,42.71
10756735476959579203,The Cricket on the Hearth,2009,70.75
14900062575511782835,Fame Is the Spur,2019,62.92
16384233148462478134,Fame Is the Spur,2019,18.0
17266488116142457781,Tirra Lirra by the River,1886,57.29
14331900386132149703,Françoise Sagan,2026,65.0
14949273558881337903,La progéniture du mal,1988,43.75
17855823491543896156,Das Boot,1988,82.5
16021664032593587982,No Country for Old Men,1988,6.67
10599852221946850250,Surprised by Joy,2006,15.83
12555199302916473229,Ego Dominus Tuus,2010,55.42
9633804848921725728,Dying of the Light,2015,54.17
18044487166489833813,Precious Bane,2009,28.75
18406778580823532910,Let Us Now Praise Famous Men,2007,14.99
16193646865817241245,Clouds of Witness,1886,42.92
16295371015671078683,L'Odeur du sanglier,2010,17.5
17594446538354813714,The Way Through the Woods,2007,12.75
14852005094442907192,Many Waters,1989,71.25
16519598036946883848,When the Green Woods Laugh,1905,63.54
11205302906025121887,A Monstrous Regiment of Women,1990,45.99
14352080512063833173,The Golden Apples of the Sun,2019,62.5
11132648005766897043,A Many-Splendoured Thing,2010,46.67
14823482749109928284,"If Not Now, When?",2023,7.92
12926697626956015691,Ring of Bright Water,2008,58.54
14367875976086867031,Stranger in a Strange Land,1871,8.75
14821241752585861271,Narziss und Goldmund,2004,76.25
14060398995864156942,Hyperion oder der Eremit in Griechenland,2026,31.67
17362872976225940883,"Such, Such Were the Joys",1999,59.75
17916797579021089839,The Daffodil Sky,2000,12.49
12285242264916722161,La Soumission comme passion,2021,50.83
10256504898285506109,I Will Fear No Evil,2011,25.83
18438489335111598985,The Cricket on the Hearth,2010,24.58
18342734688842567747,Narziss und Goldmund,2007,79.75
15210427482094066560,Mr Standfast,2015,74.79
13030337620813718291,Unweaving the Rainbow,2012,55.21
10238938689064648421,A Handful of Dust,2003,77.92
17318889941481603165,Unweaving the Rainbow,1994,8.33
9716073732330392219,L'Odyssée invisible,2021,23.25
11176248906564940437,Recalled to Life,1905,71.5
13345402985557139502,Winnetou,1905,67.5
11331360699797321516,After Many a Summer Dies the Swan,1987,4.16
18177826826255267933,Many Waters,1998,70.5
17068301978716368589,Oh! To be in England,1904,33.0
17920115432547757029,Of Mice and Men,1996,42.5
16466002187306796136,The Widening Gyre,1997,27.71
12319588347618619808,Have His Carcase,1989,38.0
14230083570349355371,Mother Night,1996,63.32
15689539964953574495,Things Fall Apart,2010,74.99
17107454903675586169,A Time to Kill,2014,54.17
18200008760666762222,Lerne lachen ohne zu weinen,1883,29.5
15240983818397951540,The Other Side of Silence,2016,16.46
9337862050148499842,Der Richter und sein Henker,2010,24.58
14050247954150668754,The Needle's Eye,1996,15.75
17922270198849406717,The Yellow Meads of Asphodel,2023,3.75
17126326322442907700,Waiting for the Barbarians,2011,54.58
13913976053701128605,Françoise Sagan,2006,29.5
17388549708083601370,Fear and Trembling,1996,22.08
16257206388952575126,The Way of All Flesh,1991,39.58
9420372546838193199,A Scanner Darkly,2009,65.83
11286704379001709868,Taming a Sea Horse,1992,3.75
18268535523545936918,Great Work of Time,2025,37.25
9274937966322737869,Dance Dance Dance,2008,12.08
13353827562213289798,A Time of Gifts,1988,10.83
10662702775321432386,The Proper Study,1987,30.83
17069657316141541845,The Sun Also Rises,2001,13.33
13638655607162096092,Jesting Pilate,2012,6.25
9796534033604859756,I Will Fear No Evil,2019,14.58
17692065134250190311,This Side of Paradise,1988,16.46
9287334365059270894,The Grapes of Wrath,2017,25.5
9961871347030943766,Fame Is the Spur,1993,52.5
13280971303576339713,Oh! To be in England,2020,9.38
9915268884429113082,No Highway,2022,29.16
17409942347305100310,Brandy of the Damned,2002,36.88
15720296660879293355,Ring of Bright Water,2003,41.25
14437063207008987822,I Sing the Body Electric,2004,28.12
9341673587667880301,Dulce et Decorum Est,2005,5.42
12613024613636405714,The Daffodil Sky,2004,42.49
12469573207591869306,The Needle's Eye,2007,24.17
11786350404659464630,The Green Bay Tree,1989,43.5
12088176378602985589,Have His Carcase,2014,11.5
15230601103295674959,Beyond the Mexique Bay,1997,24.38
9230785167017656036,Cover Her Face,2009,72.29
9619049724423581460,The Needle's Eye,2026,55.42
15376767490528690122,To Say Nothing of the Dog,1995,9.17
10004856211828387107,Carrion Comfort,2012,10.83
14376539668826123458,Where Angels Fear to Tread,1990,66.46
11732381524707216760,That Good Night,2000,13.33
17665632476642781596,The Wives of Bath,1997,57.08
16573686393080793131,Down to a Sunless Sea,2007,35.0
9742852419438323796,An Acceptable Time,2003,17.92
14553996876435896153,I Know Why the Caged Bird Sings,2025,27.08
14984515813722377080,If I Forget Thee Jerusalem,2009,9.38
17885694652965009372,Dying of the Light,1994,6.66
15487042062942001700,Fear and Trembling,1883,83.33
17520732187774405575,That Good Night,1991,61.99
11467384731748402347,The Sun Also Rises,2022,77.29
13692956178775379025,La Promise du voyeur,2019,14.16
12254701001128467512,Waiting for the Barbarians,1886,6.0
12087279843043098068,The Last Temptation,2011,12.92
10702545043001305363,Time of our Darkness,1988,64.79
15325608529491267788,Blood's a Rover,1990,58.75
14221517217490085348,In Dubious Battle,1993,76.0
18430255013079351161,A Summer Bird-Cage,2019,52.5
13143063276875000073,Noli Me Tangere,2011,44.17
11583372913435477645,As I Lay Dying,1997,26.04
17000737165737085302,Where Angels Fear to Tread,2000,4.0
18201300570087158459,Waiting for the Barbarians,2023,21.5
10230192917668417182,I Sing the Body Electric,1988,66.5
14053211828054661795,Cover Her Face,2008,31.88
15533057708114551218,The Far-Distant Oxus,2024,48.12
9244507192090496657,O Pioneers!,2006,72.92
11172419517521379382,The Road Less Traveled,2001,65.0
